v_perp_0,v_perp_1,v_para
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
32.266857777643985,-331.9702776167295,204.40613109897413
130.66991412685397,-322.0157804678076,179.60644112987643
130.66991412685397,-322.0157804678076,179.60644112987643
130.66991412685397,-322.0157804678076,179.60644112987643
130.66991412685397,-322.0157804678076,179.60644112987643
219.75801650852668,-290.40381677007315,142.826117599069
219.75801650852668,-290.40381677007315,142.826117599069
294.7126195296506,-238.67519291806795,95.94734630521587
294.7126195296506,-238.67519291806795,95.94734630521587
-287.25476218924706,-150.58240872510638,149.44011607932862
-287.25476218924706,-150.58240872510638,149.44011607932862
-228.84466184149116,-210.04480031317507,176.1647433621647
-228.84466184149116,-210.04480031317507,176.1647433621647
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
-63.60582720394863,-291.2474115519677,196.60102572236195
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
29.45547261690277,-303.0459969474255,186.5963995388571
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
119.2847611544394,-293.9588325433655,163.95749102207924
200.6107059850246,-265.10119031384176,130.3817991640799
200.6107059850246,-265.10119031384176,130.3817991640799
269.0345507783477,-217.8796228872017,87.58752464220697
269.0345507783477,-217.8796228872017,87.58752464220697
-262.1870968936232,-137.44163457311328,136.3990204032507
-262.1870968936232,-137.44163457311328,136.3990204032507
-208.87422536298948,-191.7149488289529,160.79147921339836
-208.87422536298948,-191.7149488289529,160.79147921339836
-136.4371990306426,-237.73744255816945,176.35976593195687
-136.4371990306426,-237.73744255816945,176.35976593195687
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
-58.05518040369868,-265.8313044529203,179.44434712554397
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
26.885000752029757,-276.6002791277646,170.31280319402504
108.87522262188706,-268.306126160257,149.64951903614622
108.87522262188706,-268.306126160257,149.64951903614622
183.10414101687195,-241.96677176968356,119.00385006001534
183.10414101687195,-241.96677176968356,119.00385006001534
245.55690956318068,-198.8660707164497,79.94408191637103
245.55690956318068,-198.8660707164497,79.94408191637103
-239.1700951671297,-125.3758532166369,124.42477259991529
-239.1700951671297,-125.3758532166369,124.42477259991529
-190.5374927531844,-174.88460325758615,146.67586298422134
-190.5374927531844,-174.88460325758615,146.67586298422134
-124.45959641944802,-216.86685900573767,160.87743942896304
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
-52.95860760972538,-242.4944045573291,163.6912340138129
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
24.52481129322982,-252.31798417544596,155.36132411837792
99.31723479292305,-244.75195419953465,136.5120417937087
99.31723479292305,-244.75195419953465,136.5120417937087
99.31723479292305,-244.75195419953465,136.5120417937087
99.31723479292305,-244.75195419953465,136.5120417937087
167.02972676952936,-220.72489025133683,108.55669453166227
167.02972676952936,-220.72489025133683,108.55669453166227
223.99985722059563,-181.40793840788052,72.92593077586866
223.99985722059563,-181.40793840788052,72.92593077586866
-218.28405134563872,-114.42714190744395,113.55910958117444
-218.28405134563872,-114.42714190744395,113.55910958117444
-173.8984003081922,-159.6124191208968,133.86705825286185
-173.8984003081922,-159.6124191208968,133.86705825286185
-113.590892365749,-197.92847926386105,146.82845143936208
-113.590892365749,-197.92847926386105,146.82845143936208
-48.33388396135661,-221.31804766242968,149.3965322110921
-48.33388396135661,-221.31804766242968,149.3965322110921
-48.33388396135661,-221.31804766242968,149.3965322110921
-48.33388396135661,-221.31804766242968,149.3965322110921
-48.33388396135661,-221.31804766242968,149.3965322110921
-48.33388396135661,-221.31804766242968,149.3965322110921
22.38312899057902,-230.2837681345569,141.79404939545446
22.38312899057902,-230.2837681345569,141.79404939545446
22.38312899057902,-230.2837681345569,141.79404939545446
22.38312899057902,-230.2837681345569,141.79404939545446
22.38312899057902,-230.2837681345569,141.79404939545446
22.38312899057902,-230.2837681345569,141.79404939545446
90.64414674555924,-223.37845515863415,124.59080672019638
90.64414674555924,-223.37845515863415,124.59080672019638
152.44349817245293,-201.4496146996756,99.07673819789738
152.44349817245293,-201.4496146996756,99.07673819789738
204.43858050352657,-165.56608900603723,66.55750020940968
204.43858050352657,-165.56608900603723,66.55750020940968
-199.26516473098204,-104.45720408165502,103.66481186366696
-199.26516473098204,-104.45720408165502,103.66481186366696
-158.74678525368725,-145.70554577161818,122.20336227464986
-158.74678525368725,-145.70554577161818,122.20336227464986
-103.69382467471635,-180.68315693278768,134.03543497218016
-44.122595185546736,-202.03481872589657,136.3797625207742
-44.122595185546736,-202.03481872589657,136.3797625207742
20.432907275123508,-210.2193596988119,129.43968232088724
20.432907275123508,-210.2193596988119,129.43968232088724
82.74640681267057,-203.9157044606768,113.73534656277955
82.74640681267057,-203.9157044606768,113.73534656277955
139.1612359889766,-183.89750326891817,90.44429263153916
139.1612359889766,-183.89750326891817,90.44429263153916
186.6260349925314,-151.1404776526673,60.75842534126241
186.6260349925314,-151.1404776526673,60.75842534126241
-181.67585468420577,-95.236677740744,94.5142264707372
-181.67585468420577,-95.236677740744,94.5142264707372
-144.7340676471734,-132.84399341797214,111.41636495764487
-144.7340676471734,-132.84399341797214,111.41636495764487
-94.54067938740208,-164.73410532562025,122.2040177968779
-94.54067938740208,-164.73410532562025,122.2040177968779
-40.227858248352966,-184.2010334953162,124.34140113138454
-40.227858248352966,-184.2010334953162,124.34140113138454
18.62927790441688,-191.66311764815185,118.01393310349252
18.62927790441688,-191.66311764815185,118.01393310349252
75.44230705432521,-185.9158872957648,103.69582519004314
75.44230705432521,-185.9158872957648,103.69582519004314
126.87735552963828,-167.66470720038254,82.46068560379763
126.87735552963828,-167.66470720038254,82.46068560379763
170.15239933184404,-137.7991768598661,55.39521856880788
170.15239933184404,-137.7991768598661,55.39521856880788
-165.97126463964852,-87.00414515028802,86.34414722822521
-165.97126463964852,-87.00414515028802,86.34414722822521
-132.22283644233158,-121.36056462302837,101.7852031340724
-132.22283644233158,-121.36056462302837,101.7852031340724
-86.3683055962694,-150.49400603101932,111.64033743499569
-86.3683055962694,-150.49400603101932,111.64033743499569
-36.75044265703812,-168.27816016620451,113.59296891477116
-36.75044265703812,-168.27816016620451,113.59296891477116
17.018906962924248,-175.09520200797957,107.81246023557026
17.018906962924248,-175.09520200797957,107.81246023557026
68.92084974586112,-169.84477941484874,94.73205733804856
68.92084974586112,-169.84477941484874,94.73205733804856
115.9096964249863,-153.1712860336819,75.33255108002572
115.9096964249863,-153.1712860336819,75.33255108002572
155.44393184725502,-125.8874157364012,50.60669727409436
155.44393184725502,-125.8874157364012,50.60669727409436
-151.51033858579652,-79.42355355513972,78.82105879224537
-151.51033858579652,-79.42355355513972,78.82105879224537
-120.70238125002524,-110.78653977679336,92.91676208467322
-120.70238125002524,-110.78653977679336,92.91676208467322
-78.84311176016347,-137.38160848941436,101.91322979385065
-78.84311176016347,-137.38160848941436,101.91322979385065
-33.54841035226747,-153.61623734229957,103.6957218153515
-33.54841035226747,-153.61623734229957,103.6957218153515
15.536066400377118,-159.83931541789482,98.41885808785324
15.536066400377118,-159.83931541789482,98.41885808785324
62.91584041287887,-155.04635845437082,86.47813914741096
62.91584041287887,-155.04635845437082,86.47813914741096
105.81059354407874,-139.82561351208108,68.76889691306826
105.81059354407874,-139.82561351208108,68.76889691306826
141.90024010175023,-114.91895713403572,46.19738102498809
141.90024010175023,-114.91895713403572,46.19738102498809
-138.2346102609276,-72.46425410272717,71.91455251033085
-138.2346102609276,-72.46425410272717,71.91455251033085
-110.1261182325982,-101.07913150403472,84.77515205716384
-110.1261182325982,-101.07913150403472,84.77515205716384
-71.9346718579666,-125.34386161722117,92.98331460707232
-71.9346718579666,-125.34386161722117,92.98331460707232
-30.608810590391617,-140.15597820333002,94.6096287808152
-30.608810590391617,-140.15597820333002,94.6096287808152
14.174754271667732,-145.83377673026914,89.79514292748064
14.174754271667732,-145.83377673026914,89.79514292748064
57.40299205141103,-141.46078661809366,78.90069423620378
57.40299205141103,-141.46078661809366,78.90069423620378
96.53919105391437,-127.57371624280174,62.74317734684337
96.53919105391437,-127.57371624280174,62.74317734684337
129.46655982344396,-104.84945521092628,42.14944639044961
129.46655982344396,-104.84945521092628,42.14944639044961
-126.02635258653775,-66.06454118353001,65.56338692131226
-126.02635258653775,-66.06454118353001,65.56338692131226
-100.40028149982462,-92.15227525647435,77.28818922430162
-100.40028149982462,-92.15227525647435,77.28818922430162
-65.58173198740056,-114.27406896205449,84.77145613402075
-65.58173198740056,-114.27406896205449,84.77145613402075
-27.905580250936374,-127.77804384299584,86.2541377052496
-27.905580250936374,-127.77804384299584,86.2541377052496
12.922906291463208,-132.95440061999832,81.86484645047364
12.922906291463208,-132.95440061999832,81.86484645047364
52.33342315934844,-128.96761417699062,71.9325476537926
52.33342315934844,-128.96761417699062,71.9325476537926
88.0132929537691,-116.30699038086046,57.20198937590885
88.0132929537691,-116.30699038086046,57.20198937590885
118.032674950956,-95.58963035336626,38.42699636328928
118.032674950956,-95.58963035336626,38.42699636328928
-115.22542105022194,-60.40255666135332,59.94435137773007
-115.22542105022194,-60.40255666135332,59.94435137773007
-91.7955990977668,-84.2544761688448,70.6642969313541
-91.7955990977668,-84.2544761688448,70.6642969313541
-59.961128051715015,-104.48034427658688,77.50621891983127
-59.961128051715015,-104.48034427658688,77.50621891983127
-25.51396643598093,-116.8269771802394,78.86182752078446
-25.51396643598093,-116.8269771802394,78.86182752078446
11.815363781076863,-121.55970655319118,74.84871711006247
11.815363781076863,-121.55970655319118,74.84871711006247
47.84824914727292,-117.91460041070783,65.76765149815833
47.84824914727292,-117.91460041070783,65.76765149815833
80.4702198243313,-106.33903926326566,52.29955835344572
80.4702198243313,-106.33903926326566,52.29955835344572
107.91682705535072,-87.39723753323867,35.1336560703387
107.91682705535072,-87.39723753323867,35.1336560703387
-105.08758430883972,-55.088180971841545,54.670291180823256
-105.08758430883972,-55.088180971841545,54.670291180823256
-83.71917894827708,-76.8415504063525,64.44707098999982
-83.71917894827708,-76.8415504063525,64.44707098999982
-54.68559367711358,-95.2878900784598,70.68701916702963
-54.68559367711358,-95.2878900784598,70.68701916702963
-23.26918026297057,-106.54823533011756,71.92335939795595
-23.26918026297057,-106.54823533011756,71.92335939795595
10.775816064183935,-110.86455951083664,68.26332356221945
10.775816064183935,-110.86455951083664,68.26332356221945
43.63843456874702,-107.54016528392285,59.9812433546058
43.63843456874702,-107.54016528392285,59.9812433546058
73.39023713576583,-96.98305515042502,47.69811097730121
73.39023713576583,-96.98305515042502,47.69811097730121
98.42201989874066,-79.7077966969686,32.042503809138
98.42201989874066,-79.7077966969686,32.042503809138
-95.82354987049244,-50.2318642289368,49.85081067136446
-95.82354987049244,-50.2318642289368,49.85081067136446
-76.3388912410202,-70.0675555774633,58.76571486900491
-76.3388912410202,-70.0675555774633,58.76571486900491
-49.86476621691127,-86.88775462804774,64.45557883322431
-49.86476621691127,-86.88775462804774,64.45557883322431
-21.217878845085117,-97.1554382005358,65.58292784840708
-21.217878845085117,-97.1554382005358,65.58292784840708
9.82587064307216,-101.09125910337774,62.245548978727314
9.82587064307216,-101.09125910337774,62.245548978727314
39.79147427950645,-98.05992606398682,54.69357518149934
39.79147427950645,-98.05992606398682,54.69357518149934
66.92049315986547,-88.43347871515843,43.49326392960563
66.92049315986547,-88.43347871515843,43.49326392960563
89.74558803330838,-72.68112863695758,29.217786529504565
89.74558803330838,-72.68112863695758,29.217786529504565
-87.71062887529227,-45.978972924855285,45.63018392760614
-87.71062887529227,-45.978972924855285,45.63018392760614
-69.87564238940968,-64.13527167886971,53.79030523496999
-69.87564238940968,-64.13527167886971,53.79030523496999
-45.642954999315215,-79.53138178970342,58.99843466651038
-45.642954999315215,-79.53138178970342,58.99843466651038
-19.4214616422315,-88.92974982685024,60.03033597961206
-19.4214616422315,-88.92974982685024,60.03033597961206
8.993961408510033,-92.5323452004695,56.97551951425884
8.993961408510033,-92.5323452004695,56.97551951425884
36.42251993303861,-89.757659788903,50.06293428019103
36.42251993303861,-89.757659788903,50.06293428019103
61.25465521741625,-80.94624118403944,39.81090058958489
61.25465521741625,-80.94624118403944,39.81090058958489
82.1472638085349,-66.52756836514489,26.7440597608595
82.1472638085349,-66.52756836514489,26.7440597608595
-1524.5894088555972,-881.1753746906347,576.9520826098524
-1524.5894088555972,-881.1753746906347,576.9520826098524
-1230.9785039736312,-1217.554445283531,660.2803551367924
-1230.9785039736312,-1217.554445283531,660.2803551367924
-826.5164114414955,-1500.7852960431626,705.8549775253614
-826.5164114414955,-1500.7852960431626,705.8549775253614
-384.5307674205075,-1671.1574491607316,702.2008360533764
-384.5307674205075,-1671.1574491607316,702.2008360533764
98.35939909643464,-1732.4111027486256,650.2263140623795
98.35939909643464,-1732.4111027486256,650.2263140623795
568.2060657761104,-1674.3490224043262,554.4493300469712
568.2060657761104,-1674.3490224043262,554.4493300469712
997.3318347606958,-1503.7094192676982,421.786595427433
997.3318347606958,-1503.7094192676982,421.786595427433
1362.5544413531854,-1228.838834424719,259.0698589770727
1362.5544413531854,-1228.838834424719,259.0698589770727
-1391.302549290486,-804.1387246136487,526.5121595357141
-1391.302549290486,-804.1387246136487,526.5121595357141
-1123.3603789157694,-1111.1099179816945,602.5553931377726
-1123.3603789157694,-1111.1099179816945,602.5553931377726
-754.2583684383653,-1369.5793899381815,644.1456699100063
-754.2583684383653,-1369.5793899381815,644.1456699100063
-350.91323263574293,-1525.0567013122884,640.8109501223432
-350.91323263574293,-1525.0567013122884,640.8109501223432
89.7603446814579,-1580.955305737923,593.380361063485
89.7603446814579,-1580.955305737923,593.380361063485
518.5307245464318,-1527.969311969008,505.9766572316066
518.5307245464318,-1527.969311969008,505.9766572316066
910.1403077247752,-1372.2478462519946,384.911878640185
910.1403077247752,-1372.2478462519946,384.911878640185
1243.4333551884038,-1121.4078167385348,236.42069244658344
1243.4333551884038,-1121.4078167385348,236.42069244658344
-1269.6877921580397,-733.8484269711382,480.4893746455
-1269.6877921580397,-733.8484269711382,480.4893746455
-1025.166687740347,-1013.987093254332,549.8856379471727
-1025.166687740347,-1013.987093254332,549.8856379471727
-688.3281207078982,-1249.8635288092953,587.8404316115866
-688.3281207078982,-1249.8635288092953,587.8404316115866
-320.23966833920844,-1391.750548507536,584.7973126265101
-320.23966833920844,-1391.750548507536,584.7973126265101
81.91432499550665,-1442.7629952799125,541.5126120630109
81.91432499550665,-1442.7629952799125,541.5126120630109
473.205612594119,-1394.4085521088296,461.7489384884102
473.205612594119,-1394.4085521088296,461.7489384884102
830.5843006554479,-1252.2987132946023,351.26651339543605
830.5843006554479,-1252.2987132946023,351.26651339543605
1134.7440378611734,-1023.3847807238644,215.7549817084964
1134.7440378611734,-1023.3847807238644,215.7549817084964
-1158.659714398693,-669.6769057241306,438.4729020190716
-1158.659714398693,-669.6769057241306,438.4729020190716
-935.5208131754032,-925.3187308664624,501.8008267977221
-935.5208131754032,-925.3187308664624,501.8008267977221
-628.1371441839791,-1140.5689601937013,536.436687899326
-628.1371441839791,-1140.5689601937013,536.436687899326
-292.23624997697164,-1270.048540415141,533.6595813714064
-292.23624997697164,-1270.048540415141,533.6595813714064
74.75131920668882,-1316.6003210393408,494.1599955549066
