v_para,v_perp_0,v_perp_1,f(v),counts
-226.74755972365932,-11.544579408060903,-327.4636234672068,0.0,0.0
-299.5176197430954,-14.763511781198362,-262.3954918769192,0.0,0.0
-358.31381651700565,-17.26049481678695,-173.47461323189404,0.0,0.0
-390.5527552305042,-18.492911446831215,-76.85515530286695,5.0242343,7.0
-397.0417483820113,-18.496397385594896,28.211635797824165,4.3064866,6.0
-376.2841194386881,-17.234497234595768,129.97451161690296,0.0,0.0
-330.2660867999109,-14.81721756624539,222.45204230413046,0.0,0.0
-261.27303344953566,-11.365777732184371,300.644935552951,0.0,0.0
-202.13447389771073,-10.291432845102529,-291.9179550895268,0.0,0.0
-267.00545937914313,-13.160956789640622,-233.9128764943712,0.0,0.0
-319.4194026252345,-15.386897528564935,-154.64422282789434,0.0,0.0
-348.1588722522696,-16.48553475272873,-68.5126498570697,9.092236,8.0
-353.94348196741987,-16.4886454824842,25.149306420363125,11.365295,10.0
-335.43910076338625,-15.363717226891133,115.86598598112359,4.546118,4.0
-294.4162268172746,-13.208832918685975,198.30522556033833,0.0,0.0
-232.91226547795446,-10.132040041195573,268.01041057356707,0.0,0.0
-180.20973514969296,-9.175161833150801,-260.25478092388573,0.0,0.0
-238.0444198724441,-11.733439897517114,-208.54126542645088,0.0,0.0
-284.77325805334544,-13.71794064302265,-137.87057268248833,1.7989914,1.0
-310.39542166307217,-14.697416928068389,-61.081353188393614,21.587896,12.0
-315.5526196405404,-14.70018738027492,22.421462584142773,28.783863,16.0
-299.0553089544391,-13.697277054615526,103.2984558746167,5.396974,3.0
-262.4820482606,-11.776123381842016,176.7958360531168,0.0,0.0
-207.64918188334133,-9.033059278834774,238.9403711076746,0.0,0.0
-160.52826400734125,-8.17310205573339,-231.83122096917984,0.0,0.0
-212.04657447228703,-10.45197932339814,-185.76557232816089,0.0,0.0
-253.67195192003572,-12.219742295270837,-122.8131290409637,2.8571715,1.0
-276.49583534652686,-13.092245642042624,-54.41039758008831,48.571915,17.0
-281.08978689217525,-13.094714089997042,19.972715490157707,60.0006,21.0
-266.3942039892022,-12.201337322494036,92.01678493607149,14.285856,5.0
-233.815262117315,-10.4900013057037,157.48719536244542,0.0,0.0
-184.97092744797038,-8.0465178224391,212.84465719558338,5.714343,2.0
-143.14769884120625,-7.288194039390419,-206.73063917538832,0.0,0.0
-189.08806770565724,-9.320333583277405,-165.6525578259974,0.0,0.0
-226.2066203157135,-10.896701822256702,-109.5160331430687,18.07443,4.0
-246.55933424741238,-11.674737708457247,-48.51932774790177,63.2605,14.0
-250.6558975127237,-11.67693738885392,17.81024992889922,153.63266,34.0
-237.55143604328754,-10.880286592516866,82.0540395049541,40.66747,9.0
-208.4998512216976,-9.35423811997525,140.43590592493595,13.555823,3.0
-164.94393353141314,-7.175315044151502,189.79976135973774,0.0,0.0
-127.54931153855915,-6.494018656292517,-184.2037699993082,0.0,0.0
-168.48367921242578,-8.304723888032427,-147.60185509216356,7.1685266,1.0
-201.5575259689033,-9.709317454223925,-97.58237991462401,28.674107,4.0
-219.6924729781109,-10.402571962131182,-43.23231272342461,136.20203,19.0
-223.3426315462421,-10.404534860888162,15.869517558557988,129.0335,18.0
-211.66613935684308,-9.694692232248007,73.11283741253186,93.19085,13.0
-185.78021457065074,-8.334933331548465,125.13300478685454,14.337053,2.0
-146.97046336542218,-6.393440641392913,169.11780764349263,7.1685266,1.0
-113.64729848833329,-5.786214596948861,-164.1268074854175,0.0,0.0
-150.120102166871,-7.399564094668593,-131.51425775556797,11.373807,1.0
-179.5891335281961,-8.651066825457882,-86.94656008217761,102.364265,9.0
-195.74748101560238,-9.268761239155683,-38.52028364857036,193.35472,17.0
-198.99980700637343,-9.270509035068747,14.139846335261938,159.23329,14.0
-188.5959720466705,-8.638035031585291,65.14403736346654,159.23329,14.0
-165.53143728347598,-7.426480982874352,111.49434912592352,0.0,0.0
-130.95167969141593,-5.696598539207996,150.68511614684397,22.747614,2.0
-101.22072019844123,-5.153530369670523,-146.1806259743359,0.0,0.0
-133.70546395197377,-6.5904709689286225,-117.13404716671592,72.29772,4.0
-159.9522462899219,-7.705130982011771,-77.43952682312047,72.29772,4.0
-174.3437883410116,-8.25528542882461,-34.308346897426645,162.66988,9.0
-177.24049624000105,-8.256841471608306,12.593747918184748,162.66988,9.0
-167.97423599727182,-7.693524995769267,58.02096897586267,162.66988,9.0
-147.43166577745868,-6.614444344458296,99.3031796778389,54.223293,3.0
-116.63297870217943,-5.073712941637288,134.20870454451475,0.0,0.0
-90.19097666693546,-4.591964050492353,-130.2517271887122,28.674107,1.0
-119.13595063016615,-5.872325462318954,-104.37027068339425,57.348213,2.0
-142.52268582163703,-6.86552433419102,-69.00115675758155,57.348213,2.0
-155.34602710471964,-7.355729349220647,-30.56986093982736,114.69643,4.0
-157.9270923768568,-7.357115866694965,11.22144119534909,200.71875,7.0
-149.6705465195759,-6.855182717448516,51.69858406161641,114.69643,4.0
-131.36644223562135,-5.8936867970414815,88.48238937542446,86.022316,3.0
-103.9238030231395,-4.520845242491921,119.5843470479391,0.0,0.0
-80.3607656403957,-4.091471644381332,-116.05518138215571,0.0,0.0
-106.15093698312475,-5.232281807664876,-92.99462404794333,0.0,0.0
-126.98868014148385,-6.1172287752106325,-61.48049868311874,90.990456,2.0
-138.4143678932209,-6.554004520977287,-27.237953389702092,45.495228,1.0
-140.71410819565966,-6.555240036325548,9.998382555204675,227.47614,5.0
-133.35747183928154,-6.108014222494169,46.06379009469038,45.495228,1.0
-117.04838837462856,-5.251315365590625,78.83841450205561,0.0,0.0
-92.59681512525299,-4.028103465723878,106.55047054177292,0.0,0.0
-71.7904211388728,-3.655122633583211,-103.67807135188166,0.0,0.0
-94.83010384030763,-4.674267719239559,-83.07688898441432,0.0,0.0
-113.44553887648769,-5.464835862981919,-54.923699024346575,214.28787,3.0
-123.65268652030329,-5.855030269238116,-24.3330684591488,142.85857,2.0
-125.70716370676772,-5.856134205543907,8.932069489203347,71.42928,1.0
-119.1351111801348,-5.456603829020699,41.15115510879036,214.28787,3.0
-104.56536411762698,-4.691270678089418,70.43041834990173,71.42928,1.0
-82.72151115929795,-3.598512319283322,95.18702643555285,0.0,0.0
-64.01760206135697,-3.259379130699041,-92.45275280263027,0.0,0.0
-84.56275643020143,-4.168180300013047,-74.08207632818926,0.0,0.0
-101.16267741660641,-4.873153002639502,-48.97705881221652,0.0,0.0
-110.26468928892419,-5.2211014870141526,-21.698504063165977,0.0,0.0
-112.09673338076223,-5.222084905669658,7.964985978554213,0.0,0.0
-106.23623559614572,-4.865812828870857,36.69568361535866,0.0,0.0
-93.24396770695273,-4.1833433435396294,62.804849880593075,0.0,0.0
-73.76517630504783,-3.208898285381626,84.88103574977099,0.0,0.0
-56.823649244166646,-2.8931072984744306,-82.06340374270874,0.0,0.0
-75.0600510834355,-3.6997820473342964,-65.75712887778398,0.0,0.0
-89.79456676409805,-4.325533412728941,-43.473280041088806,0.0,0.0
-97.87374050780119,-4.634380619577842,-19.26014182428518,0.0,0.0
-99.49990350318672,-4.635254517534373,7.069923167630969,0.0,0.0
-94.29798602333526,-4.319017515792646,32.57201868173327,0.0,0.0
-82.76571864173799,-3.713240491437176,55.74717456296176,181.98091,1.0
-65.47583984570797,-2.848299269603998,75.34255807342198,0.0,0.0
-50.456760468036634,-2.568944839340085,-72.86849693673356,0.0,0.0
-66.64983721596141,-3.2852348553971438,-58.38927874581674,0.0,0.0
-79.73339978049702,-3.840873620214131,-38.60225303199231,0.0,0.0
-86.90733721717373,-4.115115230883909,-17.102112227639868,0.0,0.0
-88.35129236904012,-4.115891230480933,6.27776378353324,0.0,0.0
-83.7322287897484,-3.8350872454400617,28.922440674502667,0.0,0.0
-73.49211226068586,-3.2971853644751588,49.500907094325655,0.0,0.0
-58.13950323655662,-2.5291578233476546,66.90069341177552,0.0,0.0
-45.267281017984146,-2.304728922514303,-65.3739683749347,0.0,0.0
-59.79489880639137,-2.9473484655476097,-52.3839377146456,0.0,0.0
-71.53281554643827,-3.445839570723075,-34.63201064337498,0.0,0.0
-77.96891069066727,-3.6918758435487735,-15.343158718438858,0.0,0.0
-79.26435695593149,-3.692572076498826,5.632095690390675,0.0,0.0
-75.12036765673689,-3.440648947797448,25.947765483581243,0.0,0.0
-65.93344603933221,-2.958069746656131,44.4097351985544,0.0,0.0
-52.159855368952904,-2.269033758625917,60.01995577683415,0.0,0.0
-40.18038282019785,-2.045735822190666,-58.027590691077855,0.0,0.0
-53.075468491562376,-2.616140903832438,-46.497312023971666,0.0,0.0
-63.49434007074193,-3.0586143876053162,-30.74024934155937,0.0,0.0
-69.20718394661046,-3.2770022604886435,-13.618976694851046,0.0,0.0
-70.35705409782983,-3.277620018162774,4.999191277602337,0.0,0.0
-66.67873591964077,-3.0540071112470843,23.03189504734519,0.0,0.0
-58.52419418731428,-2.6256576827953126,39.41920725102781,0.0,0.0
-46.298407562626494,-2.014051732861939,53.27523527088646,0.0,0.0
-36.11079785434611,-1.8385374891806001,-52.150382065473025,0.0,0.0
-47.69982905150913,-2.351170458546943,-41.78792463789671,0.0,0.0
-57.06344781094242,-2.748828588914305,-27.626787608116754,0.0,0.0
-62.19767595219173,-2.9450979311350434,-12.239606530996411,0.0,0.0
-63.23108238764688,-2.9456530429773227,4.492858450778731,0.0,0.0
-59.925319017527684,-2.7446881528423934,20.69915696949543,0.0,0.0
-52.59669227569168,-2.3597234961526334,35.42671076660817,0.0,0.0
-41.60916960390935,-1.81006244150939,47.879359779807054,0.0,0.0
-1237.0083690989013,-334.1627667462534,-1840.7314095184702,0.0,0.0
-1635.6532329334786,-427.3361829908141,-1473.8278786464007,0.0,0.0
-1958.1003457255665,-499.6124284761646,-972.8191350452458,0.0,0.0
-2135.368030186244,-535.2852569990729,-428.74134606993044,0.0,0.0
-2171.8795354439553,-535.3861578605142,162.6271579778314,0.0,0.0
-2059.3344639947773,-498.8598597888216,735.137055699866,0.0,0.0
-1808.5382901989578,-428.89069828319646,1255.1446590774212,0.0,0.0
-1431.942517869862,-328.98729536115394,1694.5367052258212,0.0,0.0
-1102.4314798925388,-297.80844993606075,-1640.4740687548942,0.0,0.0
-1457.706919400559,-380.8453168689774,-1313.4868594696588,0.0,0.0
-1745.0742286932928,-445.25843320464566,-866.9838940710298,0.0,0.0
-1903.056593921856,-477.0503721917191,-382.0976143926979,0.0,0.0
-1935.595867878439,-477.1402882156859,144.93458261610365,0.0,0.0
-1835.29491215909,-444.5877297805383,655.1598050781182,0.0,0.0
-1611.7833781385689,-382.23069980800096,1118.5946067543864,0.0,0.0
-1276.1582904814577,-293.1960153672832,1510.1842239527762,0.0,0.0
-982.5123453883216,-265.4137296600523,-1462.0282855386708,0.0,0.0
-1299.1420404858773,-339.41810281132854,-1170.6097281437303,0.0,0.0
-1555.2503393551588,-396.82456710466397,-772.6760756834603,0.0,0.0
-1696.0479019835075,-425.1582439130933,-340.5341993772037,0.0,0.0
-1725.0477147773454,-425.238387472436,129.16904742219916,0.0,0.0
-1635.6570768968986,-396.22682359464727,583.8935141182938,0.0,0.0
-1436.4585228451188,-340.6527828087738,996.9172907252719,0.0,0.0
-1137.3416097441368,-261.3030544495404,1345.911018265642,0.0,0.0
-875.6136660060638,-236.5363852040975,-1302.957604759346,0.0,0.0
-1157.7936165044866,-302.4889519230842,-1043.2458053832916,0.0,0.0
-1386.0370886575683,-353.64953516876733,-688.6078578293365,0.0,0.0
-1511.5156219956816,-378.9004920680243,-303.48361978083085,0.0,0.0
-1537.3602108052892,-378.9718997751412,115.1152651664897,0.0,0.0
-1457.6954313417282,-353.1168281448708,520.365133524044,0.0,0.0
-1280.169916205733,-303.5893398571587,888.4513591593774,0.0,0.0
-1013.5973846863444,-232.87292005894324,1199.4740325075136,0.0,0.0
-780.3594312351006,-210.80462079972338,-1161.2145310548854,0.0,0.0
-1031.8422175887235,-269.5825186404863,-929.7556592721264,0.0,0.0
-1235.2561563069685,-315.17756939448793,-613.6972215190864,0.0,0.0
-1347.0844705166455,-337.68154864992226,-270.4689606824767,0.0,0.0
-1370.117423798797,-337.74522121658583,102.59239357434313,0.0,0.0
-1299.119140524259,-314.70280580330933,463.75687079873035,0.0,0.0
-1140.9058472484294,-270.56318177599155,791.8006326651954,0.0,0.0
-903.3324899610111,-207.53971318654467,1068.988452173886,0.0,0.0
-695.4963984003889,-187.87989599261155,-1034.9340109306163,0.0,0.0
-919.6308491385798,-240.2657625058651,-828.6459531782332,0.0,0.0
-1100.9236607089988,-280.9023999259975,-546.9584650205659,0.0,0.0
-1200.590797317317,-300.9591224577836,-241.05582369684316,0.0,0.0
-1221.1189879093354,-301.0158839950295,91.43559770859251,0.0,0.0
-1157.8416525594785,-280.47928118807687,413.3239171095355,0.0,0.0
-1016.8338200699582,-241.13977769567035,705.6933739477068,0.0,0.0
-805.0963295188699,-184.9700334355749,952.7374200154632,0.0,0.0
-619.8350424365512,-167.44089947429669,-922.3461149519325,0.0,0.0
-819.5863793225453,-214.12784173697924,-738.4995864665663,0.0,0.0
-981.1568524742579,-250.34373485275412,-487.45617972863323,0.0,0.0
-1069.9814790420996,-268.2185234038322,-214.83195247602325,0.0,0.0
-1088.2764479716352,-268.26907695346796,81.48854338208534,0.0,0.0
-1031.8828666045238,-249.96660760744905,368.35941980781234,0.0,0.0
-906.2149160031013,-214.90676952760592,628.9226983975453,0.0,0.0
-717.5118127950723,-164.84759558970657,849.0914366601514,0.0,0.0
-552.4050304593729,-149.22550308749362,-822.0067660458994,0.0,0.0
-730.4260506157589,-190.83351316393782,-658.1603750485633,0.0,0.0
-874.4196899166127,-223.10957886292007,-434.4272533055282,0.0,0.0
-953.581359138625,-239.03981836064565,-191.46101394765702,0.0,0.0
-969.8860802081999,-239.08487949154414,72.62364435377506,0.0,0.0
-919.627369115653,-222.77349049991426,328.2867055047856,0.0,0.0
-807.6305386748213,-191.52769588566687,560.5040699052803,0.0,0.0
-639.4558484405716,-146.9143116905668,756.7212681048943,0.0,0.0
-492.3237350747131,-132.9952731855255,-732.6027801705799,0.0,0.0
-650.9826508911865,-170.07785798602768,-586.5768436818875,0.0,0.0
-779.3151257789891,-198.84348039659565,-387.1775965369961,0.0,0.0
-849.8668616880313,-213.0411032330546,-170.63711731755936,0.0,0.0
-864.3982384157443,-213.0812812634073,64.72487411520798,0.0,0.0
-819.6058791969649,-198.54394776393832,292.58120569998357,0.0,0.0
-719.7901388091618,-170.6965529290504,499.5418722972033,0.0,0.0
-569.9066526376832,-130.9354492965525,674.417951087853,0.0,0.0
-438.75517212815384,-118.5243705690115,-652.8899839216148,0.0,0.0
-580.1507752450229,-151.5720952447663,-522.7528084080462,0.0,0.0
-694.519668928669,-177.2077903287873,-345.0497140368655,0.0,0.0
-757.3949177754753,-189.86060353934135,-152.07050002287738,0.0,0.0
-770.345140961545,-189.89640153665837,57.682314356460125,0.0,0.0
-730.4264841023614,-176.94085171249316,260.7461596146522,0.0,0.0
-641.4714904205935,-152.1234621321191,445.1879277482247,0.0,0.0
-507.89646673741345,-116.68867784833228,601.0361208165899,0.0,0.0
-391.0198024468982,-105.6292498780213,-581.8573762443328,0.0,0.0
-517.0319334874725,-135.08147412809515,-465.87871661969,0.0,0.0
-618.9578283803489,-157.92807390943727,-307.50927054288934,0.0,0.0
-674.9923505244424,-169.20430683134023,-135.52564383132432,0.0,0.0
-686.533655163711,-169.236203649286,51.40664096256878,0.0,0.0
-650.9580887843772,-157.69018591457157,232.37769745371904,0.0,0.0
-571.6811119408876,-135.57285754693532,396.7527163084933,0.0,0.0
-452.6387097811255,-103.99327689034277,535.6450515489486,0.0,0.0
-348.5022646863017,-94.14364760367592,-518.5891082411421,0.0,0.0
-460.81246530029284,-120.3933771524338,-415.22140247267987,0.0,0.0
-551.6554823193342,-140.75575513588535,-274.0722536741229,0.0,0.0
-601.5970589396475,-150.80586502035064,-120.78925957092936,0.0,0.0
-611.8834708840977,-150.83429108489847,45.81693668016924,0.24974324,2.0
-580.1761814455922,-140.54372588841707,207.1100962683899,0.0,0.0
-509.5193572811845,-120.8313334795089,353.61179954286865,0.0,0.0
-403.42105450431063,-92.6855578501999,477.40166605906546,0.0,0.0
-310.52868591217316,-83.88554303733565,-462.08244355888297,0.0,0.0
-410.601295417061,-107.27505137735982,-369.9779115058005,0.0,0.0
-491.5458377011655,-125.4186896818829,-244.2087115646221,0.0,0.0
-536.0457304744868,-134.37371774951944,-107.62779180194872,0.0,0.0
-545.2112381771472,-134.39904608379484,40.824617773877115,1.3866841,7.0
-516.9588730412256,-125.22977453832657,184.54289889552027,0.0,0.0
-454.00097596496926,-107.66528824439372,315.0814533074957,0.0,0.0
-359.46337441557876,-82.58633431892981,425.38288561704996,0.0,0.0
-276.75636727580854,-74.76237236693059,-411.82754471619967,0.0,0.0
-365.94535229372923,-95.60809062783568,-329.74008464195344,0.0,0.0
-438.08657460272616,-111.77848860789743,-217.64919468444845,0.0,0.0
-477.7467519230945,-119.75958411134505,-95.92247142764056,2.1978285,7.0
-485.91546384327785,-119.78216623625184,36.38463505416766,5.965534,19.0
-460.73573628197755,-111.6101018806472,164.47249630567075,0.0,0.0
-404.6250146329471,-95.95588524057902,280.81399507383395,0.0,0.0
-320.3690491393065,-73.60446088507182,379.1193619542032,0.0,0.0
-246.66494845798275,-66.6335353442599,-367.049990801292,0.0,0.0
-326.1565212975993,-85.2127186928922,-293.88778016398885,0.0,0.0
-390.45387179882823,-99.62492149946877,-193.9844335224548,0.0,0.0
-425.80185729416735,-106.73823693626191,-85.49291951141701,4.4781547,9.0
-433.08241386435657,-106.7583622722067,32.42857246849062,14.927183,30.0
-410.6404459115595,-99.47485052404436,146.58957930635245,0.49757272,1.0
-360.63056371802236,-85.52269969644064,250.28138652757502,0.0,0.0
-285.5356856618155,-65.60152282936464,337.8980960588935,0.0,0.0
-219.7760804456923,-59.36983978536836,-327.0380044482086,0.0,0.0
-290.60231742155565,-75.92371963723086,-261.85119961456417,0.0,0.0
-347.8906396877908,-88.7648509901438,-172.83826302270447,0.78952265,1.0
-379.3853569059845,-95.10275176393806,-76.17336928154637,17.369497,22.0
-385.8722541586694,-95.12068102990358,28.89354977683709,14.211406,18.0
-365.8766779974171,-88.63114068928134,130.60990115761552,0.0,0.0
-321.3183638246717,-76.19990322672226,222.99831389487085,0.0,0.0
-254.40953109195334,-58.450329334054665,301.0639624228376,0.0,0.0
-195.91974029695416,-52.92533479591587,-291.5385365023054,0.0,0.0
-259.0578864097133,-67.682319233423,-233.42766552611144,0.0,0.0
-310.1276571411902,-79.1295606808792,-154.07694815920266,1.2501824,1.0
-338.20367838773177,-84.7794909980615,-67.90487069319089,33.754932,27.0
-343.9864168951774,-84.79547885956914,25.757199824212528,52.507668,42.0
-326.16134220028516,-79.01036963726955,116.43240672780917,11.251643,9.0
-286.43975287215335,-67.92852319558088,198.79220097548682,0.0,0.0
-226.79378663570003,-52.10563265164498,268.38395266682573,0.0,0.0
-174.66910085222878,-47.1847335383947,-259.91651708628564,0.0,0.0
-230.95891158093605,-60.34108824068584,-208.1086847691912,1.9788909,1.0
-276.48933616545514,-70.54669472116615,-137.36482712020506,3.9577818,2.0
-301.52006384313904,-75.58380451234503,-60.539499596356634,75.197845,38.0
-306.6755931865773,-75.59804937780912,22.96341804873084,87.07119,44.0
-290.78389460141716,-70.44042699779381,103.80343783358013,17.810017,9.0
