,v_perp_0,v_para,v_perp_1,f(v)
429,90.64414674555924,124.59080672019638,-223.37845515863418,0.0
430,152.44349817245293,99.07673819789738,-201.4496146996756,0.0
431,204.43858050352657,66.55750020940968,-165.56608900603723,0.0
432,-199.26516473098204,103.66481186366696,-104.45720408165502,0.0
433,-158.74678525368725,122.20336227464986,-145.70554577161818,0.0
434,-103.69382467471635,134.03543497218016,-180.68315693278768,0.5285976205221037
435,-44.122595185546736,136.3797625207742,-202.03481872589657,0.0
436,20.432907275123508,129.43968232088724,-210.2193596988119,0.0
437,82.74640681267057,113.73534656277957,-203.91570446067678,0.0
438,139.1612359889766,90.44429263153916,-183.89750326891817,0.0
439,186.6260349925314,60.75842534126241,-151.1404776526673,0.0
440,-181.67585468420577,94.51422647073719,-95.236677740744,0.0
441,-144.7340676471734,111.41636495764487,-132.84399341797214,0.0
442,-94.54067938740207,122.2040177968779,-164.73410532562025,0.0
443,-40.227858248352966,124.34140113138454,-184.2010334953162,0.0
444,18.629277904416877,118.01393310349252,-191.66311764815183,0.0
445,75.44230705432521,103.69582519004314,-185.91588729576478,0.0
446,126.87735552963828,82.46068560379763,-167.66470720038254,0.0
447,170.15239933184404,55.39521856880788,-137.79917685986607,0.0
448,-165.97126463964852,86.34414722822521,-87.00414515028802,0.0
449,-132.22283644233158,101.78520313407239,-121.36056462302835,0.0
450,-86.3683055962694,111.64033743499567,-150.49400603101932,0.0
451,-36.75044265703812,113.59296891477115,-168.27816016620451,0.0
452,17.018906962924248,107.81246023557026,-175.09520200797957,0.0
453,68.92084974586112,94.73205733804855,-169.84477941484874,0.0
454,115.9096964249863,75.33255108002572,-153.1712860336819,0.0
455,155.44393184725502,50.60669727409436,-125.88741573640121,0.0
456,-151.51033858579652,78.82105879224537,-79.42355355513972,0.0
457,-120.70238125002523,92.91676208467322,-110.78653977679336,0.0
458,-78.84311176016347,101.91322979385063,-137.38160848941436,0.0
459,-33.54841035226747,103.6957218153515,-153.61623734229957,0.0
460,15.536066400377118,98.41885808785324,-159.83931541789482,0.0
461,62.915840412878865,86.47813914741096,-155.04635845437082,0.0
462,105.81059354407874,68.76889691306826,-139.82561351208108,0.0
463,141.90024010175023,46.19738102498809,-114.91895713403572,0.0
464,-138.2346102609276,71.91455251033085,-72.46425410272717,0.0
465,-110.12611823259819,84.77515205716384,-101.07913150403473,0.0
466,-71.9346718579666,92.98331460707232,-125.34386161722115,0.0
467,-30.608810590391617,94.6096287808152,-140.15597820333002,0.0
468,14.174754271667732,89.79514292748064,-145.83377673026914,0.0
469,57.40299205141103,78.90069423620378,-141.46078661809366,0.0
470,96.53919105391437,62.74317734684337,-127.57371624280174,0.0
471,129.46655982344396,42.14944639044961,-104.84945521092628,0.0
472,-126.02635258653775,65.56338692131226,-66.06454118353001,0.0
473,-100.40028149982462,77.28818922430162,-92.15227525647437,0.0
474,-65.58173198740056,84.77145613402075,-114.27406896205449,0.0
475,-27.905580250936378,86.2541377052496,-127.77804384299583,0.0
476,12.922906291463208,81.86484645047364,-132.95440061999832,0.0
477,52.333423159348435,71.9325476537926,-128.96761417699062,0.0
478,88.0132929537691,57.20198937590885,-116.30699038086046,0.0
479,118.03267495095601,38.42699636328928,-95.58963035336626,0.0
480,-115.22542105022194,59.94435137773007,-60.40255666135332,0.0
481,-91.79559909776681,70.6642969313541,-84.2544761688448,0.0
482,-59.961128051715015,77.50621891983127,-104.48034427658688,0.0
483,-25.513966435980926,78.86182752078446,-116.8269771802394,0.0
484,11.815363781076863,74.84871711006247,-121.55970655319118,0.0
485,47.84824914727292,65.76765149815833,-117.91460041070785,0.0
486,80.4702198243313,52.29955835344572,-106.33903926326566,0.0
487,107.91682705535071,35.1336560703387,-87.39723753323867,0.0
488,-105.08758430883972,54.670291180823256,-55.088180971841545,0.0
489,-83.71917894827708,64.44707098999982,-76.8415504063525,0.0
490,-54.68559367711358,70.68701916702963,-95.2878900784598,0.0
491,-23.269180262970572,71.92335939795595,-106.54823533011756,0.0
492,10.775816064183937,68.26332356221945,-110.86455951083663,0.0
493,43.63843456874702,59.981243354605795,-107.54016528392283,0.0
494,73.39023713576583,47.69811097730121,-96.98305515042502,0.0
495,98.42201989874066,32.042503809138,-79.7077966969686,0.0
496,-95.82354987049244,49.85081067136446,-50.2318642289368,0.0
497,-76.3388912410202,58.76571486900491,-70.0675555774633,0.0
498,-49.86476621691127,64.45557883322431,-86.88775462804774,0.0
499,-21.217878845085114,65.58292784840708,-97.1554382005358,0.0
500,9.825870643072161,62.245548978727314,-101.09125910337774,0.0
501,39.79147427950645,54.69357518149934,-98.05992606398682,0.0
502,66.92049315986547,43.49326392960563,-88.43347871515843,0.0
503,89.74558803330838,29.217786529504565,-72.68112863695758,0.0
504,-87.71062887529227,45.63018392760614,-45.978972924855285,0.0
505,-69.87564238940968,53.79030523496999,-64.13527167886971,0.0
506,-45.642954999315215,58.99843466651038,-79.53138178970342,0.0
507,-19.4214616422315,60.03033597961206,-88.92974982685024,0.0
508,8.993961408510033,56.975519514258835,-92.5323452004695,0.0
509,36.42251993303861,50.06293428019103,-89.757659788903,0.0
510,61.25465521741625,39.81090058958489,-80.94624118403944,0.0
511,82.1472638085349,26.7440597608595,-66.52756836514489,0.0
512,-1524.5894088555972,576.9520826098524,-881.1753746906347,0.0
513,-1230.9785039736312,660.2803551367924,-1217.5544452835313,0.0
514,-826.5164114414955,705.8549775253614,-1500.7852960431626,0.0
515,-384.5307674205075,702.2008360533764,-1671.1574491607316,0.0
516,98.35939909643464,650.2263140623795,-1732.4111027486256,0.0
517,568.2060657761104,554.4493300469712,-1674.3490224043262,0.0
518,997.3318347606958,421.786595427433,-1503.7094192676982,0.0
519,1362.5544413531854,259.0698589770727,-1228.838834424719,0.0
520,-1391.302549290486,526.5121595357141,-804.1387246136487,0.0
521,-1123.3603789157694,602.5553931377726,-1111.1099179816943,0.0
522,-754.2583684383653,644.1456699100063,-1369.5793899381815,0.0
523,-350.91323263574293,640.8109501223432,-1525.0567013122884,0.0
524,89.7603446814579,593.380361063485,-1580.955305737923,0.0
525,518.5307245464318,505.9766572316066,-1527.969311969008,0.0
526,910.1403077247752,384.911878640185,-1372.2478462519946,0.0
527,1243.4333551884038,236.42069244658342,-1121.4078167385348,0.0
528,-1269.6877921580397,480.4893746455,-733.8484269711382,0.0
529,-1025.166687740347,549.8856379471727,-1013.987093254332,0.0
530,-688.3281207078982,587.8404316115866,-1249.8635288092953,0.0
531,-320.23966833920844,584.7973126265101,-1391.750548507536,0.0
532,81.91432499550665,541.5126120630109,-1442.7629952799123,0.0
533,473.205612594119,461.7489384884102,-1394.4085521088296,0.0
534,830.5843006554479,351.26651339543605,-1252.2987132946023,0.0
535,1134.7440378611734,215.75498170849642,-1023.3847807238645,0.0
536,-1158.659714398693,438.4729020190716,-669.6769057241306,0.0
537,-935.5208131754032,501.80082679772204,-925.3187308664624,0.0
538,-628.1371441839791,536.436687899326,-1140.5689601937013,0.0
539,-292.23624997697164,533.6595813714064,-1270.048540415141,0.0
540,74.75131920668882,494.1599955549066,-1316.6003210393408,0.0
541,431.82605298954047,421.3712132183582,-1272.4742024805603,0.0
542,757.9537077454089,320.54996897583715,-1142.7912080588344,0.0
543,1035.5161601186219,196.88825093737614,-933.8947160678446,0.0
544,-1057.379476152457,400.1453077142605,-611.139437095416,0.0
545,-853.7454646697605,457.9376103988079,-844.4352552241994,0.0
546,-573.2306796509879,489.5459469710304,-1040.8701200775922,0.0
547,-266.6914311932069,487.0115614791348,-1159.03170282714,0.0
548,68.21717718721132,450.964639404139,-1201.5142463653194,0.0
549,394.0794755218472,384.53852827828223,-1161.2452551397892,0.0
550,691.6997607306414,292.53022633452474,-1042.8981266109854,0.0
551,945.0000514085016,179.67799592901702,-852.2615620696816,0.0
552,-964.9483212246198,365.1664281448311,-557.7164576767178,0.0
553,-779.1151052948004,417.90679493807875,-770.6186131792198,0.0
554,-523.121559852371,446.75202827693465,-949.882069221152,0.0
555,-243.378519646694,444.43924802988613,-1057.7145965428995,0.0
556,62.25396852924252,411.5433796378604,-1096.4834515959242,0.0
557,359.6309010823092,350.9238884431802,-1059.7346292585135,0.0
558,631.2346519114326,266.95853917218756,-951.7328431217946,0.0
559,862.3925653244188,163.9713326580304,-777.7608206107425,0.0
560,-880.6152878852802,333.25223845237997,-508.9740506764859,0.0
561,-711.0232422589005,381.3832875204753,-703.2693491810782,0.0
562,-477.40262272073113,407.7075784915128,-866.8658095942411,0.0
563,-222.10811983767698,405.596909441924,-965.2741494171003,0.0
564,56.813189826844884,375.5760387156554,-1000.6547914592417,0.0
565,328.20045876158645,320.25446485293514,-967.1176735822289,0.0
566,576.0670248435797,243.62733702123933,-868.5547975247686,0.0
567,787.02258632097,149.64084154255124,-709.7873534795734,0.0
568,-803.61894503353,304.1144099927278,-464.4720624972733,0.0
569,-648.8551219236889,348.03711030679733,-641.7791634346881,0.0
570,-435.6610297730363,372.0597676634111,-791.0716551273981,0.0
571,-202.68814559080013,370.13366276671877,-880.8756573738572,0.0
572,51.84575172693788,342.73764280899104,-913.1627917390758,0.0
573,299.5043454035569,292.2531077627318,-882.5579789364651,0.0
574,525.6987663852999,222.3258697471756,-792.612966866224,0.0
575,718.2094831489819,136.5570218986377,-647.7272801612065,0.0
576,-733.349654246403,277.5223314648283,-423.85813145596103,0.0
577,-592.118536082962,317.60435668812624,-585.6613088337983,0.0
578,-397.5663699738252,339.52646393807436,-721.8994958495883,0.0
579,-184.96488249026893,337.7687352199865,-803.850927684077,0.0
580,47.31229181876243,312.76827030507377,-833.3148743910201,0.0
581,273.3153477518116,266.6981411730794,-805.3861413609416,0.0
582,479.73106574003145,202.88544904243463,-723.30605364626,0.0
583,655.4084471605894,124.6163320828482,-591.0893052638634,0.0
584,-669.2111533890126,253.25032819220542,-386.7876465856104,0.0
585,-540.332045425499,289.8268569050101,-534.4396098158281,0.0
586,-362.7953677024816,309.8316007724079,-658.7624145476111,0.0
587,-168.7879153727395,308.2276656852101,-733.5464566899602,0.0
588,43.17437820734841,285.4137296666735,-760.4334549418714,0.0
589,249.41128464987193,243.37287515000753,-734.9473996589007,0.0
590,437.77397202258874,185.14119125139268,-660.045967270186,0.0
591,598.0866747638528,113.71746658237043,-539.3928544885305,0.0
592,-610.6908521214837,231.10441214219009,-352.9643572236924,0.0
593,-493.0817981638614,264.48242778110307,-487.70465469632865,0.0
594,-331.0701229710048,282.73783803965625,-601.155837096116,0.0
595,-154.02797768934417,281.27412944042067,-669.4002263908066,0.0
596,39.398915842139395,260.4551731632097,-693.9360761582491,0.0
597,227.6010924655298,222.09065572227792,-670.6786538986089,0.0
598,399.49212018546467,168.95114943479302,-602.3271123450838,0.0
599,545.7859877183881,103.77321373064478,-492.2247388750942,0.0
600,-557.3460818496084,210.91710009853887,-322.13239251480894,0.0
601,-450.0103726198683,241.3795153648639,-445.1029211884617,0.0
602,-302.1506449661159,258.0403032946647,-548.644002404258,0.0
603,-140.5733991791404,256.70443113204806,-610.9271074368767,0.0
604,35.95736840941341,237.70404007843547,-633.3197209919618,0.00984619814971003
605,207.71981274715108,202.69075501896623,-612.0939249414165,0.0
606,364.5958657561131,154.19305981799744,-549.7129598934763,0.0
607,498.1107651338106,94.70848076185666,-449.22817521377124,0.0
608,-508.6362203489678,192.48378508378164,-293.9792758591557,0.0
609,-410.6812055715793,220.28389088357744,-406.2026450081658,0.0
610,-275.7438450048069,235.4885825276608,-500.69461212223734,0.0
611,-128.28783368883563,234.2694780937469,-557.5344640469538,0.014195130030181856
612,32.81483674400334,216.92966084182638,-577.9700201315893,0.0
613,189.56591059012197,184.97637291154888,-558.5992464255294,0.0
614,332.73162159497525,140.71717764429923,-501.6701715446961,0.0
615,454.5778248219695,86.43133382412634,-409.96736892791154,0.0
616,-464.2026996769416,175.6687515677877,-268.29777759582464,0.020461514024849397
617,-374.80486161564096,201.04029670707723,-370.7175507640002,0.020461514024849397
618,-251.6553836185609,214.91671559974725,-456.95487610419974,0.0
619,-117.08084724233534,213.80413676083936,-508.8292820380178,0.0
620,29.94819428869494,197.97909053654973,-527.47965788773,0.0
621,173.00577859108736,168.817184256244,-509.80109247142246,0.0
622,303.66478576590293,128.42439717113666,-457.8452060327984,0.0
623,414.86674086794596,78.88086019601997,-374.1533848412866,0.0
624,-423.55286987297774,160.2855851635518,-244.80316974979448,0.0
625,-341.9835169459048,183.43536099164476,-338.2541248543879,0.0
626,-229.61813188523183,196.0966323881903,-416.9397142484051,0.0
627,-106.82817608889201,195.08146604285753,-464.2715342262176,0.029521462659057217
628,27.325647657381356,180.64220963289745,-481.28869957304937,0.0
629,157.85580339530958,154.03398531279686,-465.1582201770632,0.0
630,277.07312500496573,117.17836328841713,-417.75208427843563,0.0
631,378.5372045824781,71.97333714326078,-341.38909893532735,0.0
632,-386.5371832079055,146.27770057408497,-223.4090131242544,0.0
633,-312.09645686287985,167.40433873214033,-308.69297330540087,0.0
634,-209.5510465049144,178.9591246790019,-380.50198736040016,0.0
635,-97.49210749653606,178.03266381350397,-423.6973118765985,0.08512033378981161
636,24.9375749257995,164.85530283837937,-439.22728743210695,0.12768050482348328
637,144.06026898804723,140.57245116802824,-424.5065070474338,0.08512033378981161
638,252.85880273103618,106.93776671521573,-381.2433469540693,0.0
639,345.455604151903,65.68333631606629,-311.5539820857905,0.0
640,-352.82787899099037,133.5210524561212,-203.92586860938064,0.0
641,-284.8790138629787,152.80526177248157,-281.77233442778333,0.0
642,-191.2764309409439,163.35236449373497,-347.3190076797268,0.0
643,-88.98997599113052,162.50671279429287,-386.7473375662024,0.12261588505239197
644,22.762808825657032,150.4785291090858,-400.92297958801294,1.1648509626389278
645,131.49701093685022,128.3133625212938,-387.48597493053336,0.12261588505239197
646,230.80737917347244,97.61189650570213,-347.99573774921635,0.0
647,315.32896549249665,59.95520359934744,-284.3838479475094,0.0
648,-321.8511562453817,121.7984912709453,-186.02207092438604,0.0
649,-259.86788817684607,139.38964265340837,-257.0339644576709,0.0
650,-174.48321226680633,149.01074333588485,-316.8259071282075,0.0
651,-81.17705063749887,148.23934029474174,-352.7926321859927,1.0625012416712514
652,20.764336904420784,137.26716839740175,-365.72369544471564,2.3906276743688486
653,119.9521448178214,117.0479966864666,-353.4664021111407,0.08854176217983985
654,210.543501171452,89.04198603281452,-317.44322047231987,0.0
655,287.6444813997334,54.691392707320574,-259.4161955041618,0.0
656,-293.80856566396176,111.18629273713123,-169.8141415822004,0.0
657,-237.22583673551895,127.24474069566804,-234.63882910788587,0.0
658,-159.2806424298398,136.02755642665693,-289.22115615270354,0.0
659,-74.10416750173488,135.32335171699054,-322.0541217163757,0.510000573079039
660,18.955154378024915,125.3072019668449,-333.8585296045542,2.677503209242619
661,109.50081994253483,106.84970899983205,-322.6692029389044,0.2550002865395195
662,192.19904230983673,81.28383238438073,-289.7846827274895,0.0
663,262.5822532912516,49.926181132768306,-236.8134932289974,0.0
664,-268.1689723917796,101.48348991360899,-154.99509088618524,0.0
665,-216.52400687120704,116.14056399740866,-214.16277051748705,0.0
666,-145.380802661084,124.1569566700557,-263.98190737543337,0.0
667,-67.6373653768141,123.51422001988198,-293.94965594366954,0.7348427043893634
668,17.301007768327114,114.37211926155396,-304.72393297641486,1.6533963084441314
669,99.94509223136406,97.52533728248147,-294.51104235899425,0.3674213521946817
670,175.42653213907056,74.1905034998249,-264.49624596494243,0.3674213521946817
671,239.6676799261231,45.569310981437866,-216.1476599885825,0.0
672,-244.62683230341995,92.57440052035099,-141.3883097271148,0.0
673,-197.51571265649602,105.94476096275753,-195.36175392702026,0.26530908582879215
674,-132.61805614615187,113.25740331020552,-240.8073462800358,0.0
675,-61.69958910549863,112.67109292617585,-268.14427459597863,0.5306181716575843
676,15.782180471972726,104.33154892234364,-277.97268791995344,0.5306181716575843
677,91.17106379056281,88.9637348058086,-268.65638200424013,0.0
678,160.02612224763453,67.67743206085925,-241.27653629427957,0.0
679,218.62763302148426,41.56884795294923,-197.1723940200591,0.0
680,-223.26426711242163,84.49014042493513,-129.041276295867,0.0
681,-180.26723130514935,96.692912843557,-178.30137369708953,0.0
682,-121.03689721145969,103.36696219015755,-219.77833447939423,0.0
683,-56.31154137985017,102.83184734563883,-244.7280058498987,0.0
684,14.403968436814965,95.2205810329221,-253.6981287460693,0.0
685,83.20935856262768,81.19478559111133,-245.19539380502533,0.0
686,146.05149977514827,61.76735647198325,-220.2065433747118,0.0
687,199.5354981918714,37.93876069439693,-179.9538887627447,0.0
688,-203.81145983106734,77.12859241731326,-117.79802750574984,0.0
689,-164.56070631430586,88.26815173319437,-162.76614032838776,0.0
690,-110.4910660918683,94.36069859460167,-200.62924961188736,0.0
691,-51.4051668696766,93.8721962614643,-223.40507380018835,0.0
692,13.148962402579441,86.92410799211854,-231.59365036291464,0.0
693,75.95940370840847,74.12035809778558,-223.8317431943723,0.0
694,133.32616482800572,56.385627789907176,-201.02015848994802,0.0
695,182.1501523462272,34.63319452008045,-164.27467916688195,0.0
696,-185.82084327954743,70.32039035743378,-107.39989348143453,0.0
697,-150.03478858860413,80.47663993127571,-148.39862816447746,0.0
698,-100.73792180805638,86.03138850997857,-182.91952040166365,0.0
699,-46.867589081797874,85.58601467638817,-203.68490236284595,0.0
700,11.98829383350204,79.25124008489914,-211.15067128444318,0.0
701,69.25440019075614,67.57769348799764,-204.07391371790274,0.0
702,121.5573530986591,51.40841630262639,-183.27592198256815,0.0
703,166.071608231983,31.576090992126183,-149.774004625763,0.0
704,-169.75794851902626,64.24169412465699,-98.11593618363142,1.1440578821962206
705,-137.06534790033712,73.52001112767653,-135.57062478515232,0.0
706,-92.02984085232642,78.59459244632262,-167.1074394067378,0.0
707,-42.8162169685286,78.18771294738562,-186.07779748878082,0.0
708,10.951989368996104,72.40053688589353,-192.89819920787937,0.0
709,63.26784287699348,61.73608455219994,-186.4331807381284,0.0
710,111.04957029576221,46.96452898219172,-167.43302235773743,0.0
711,151.71589585795144,28.846558710148884,-136.82710243109165,0.0
712,-154.96709239497744,58.64437123022026,-89.56718540443421,0.0
713,-125.12296900999459,67.11427783710485,-123.7584788242784,0.0
714,-84.01136250225004,71.74671442304384,-152.54751400570973,0.0
715,-39.085679553773424,71.3752982154214,-169.86501469089254,0.0
716,9.997753250809229,66.09234151674733,-176.09115654213872,0.0
717,57.75537523676944,56.35707326137867,-170.18942283737462,0.0
718,101.3739242358974,42.872541447606295,-152.84473859219193,0.0
719,138.49702377262156,26.33318568097934,-124.90548644986235,0.0
720,-141.3884738790515,53.50579530278151,-81.71906814416221,0.0
721,-114.15936252743145,61.23354368920366,-112.91443078402278,0.0
722,-76.65006717700544,65.46007485329847,-139.18089828270206,0.0
723,-35.66089009243248,65.1211948648058,-154.98098878072884,0.0
724,9.121722659006647,60.301149506595095,-160.66157938706905,0.0
725,52.69470007735376,51.41891125331483,-155.27697496589457,0.0
726,92.4912752592089,39.11594290050016,-139.45207654793057,0.0
727,126.36154247891088,24.025800306989595,-113.9609335941314,0.0
728,-128.90168199036611,48.78040947762656,-74.5020192558858,0.0
729,-104.07732834189738,55.825684713253736,-102.94235117055653,0.0
730,-69.88068449191448,59.67894992549594,-126.88908244563798,0.0
731,-32.51148284865006,59.369997470980024,-141.29378313235318,0.0
732,8.316134674148,54.97563434154296,-146.47269041823816,0.0
733,48.04094550684759,46.87783759745088,-141.56363030773764,0.0
734,84.32286970717566,35.661404589398444,-127.1363153777712,0.0
735,115.20187858468043,21.903953383756175,-103.89642902617933,0.0
736,-117.85432373391806,44.599744895610684,-68.11691544043653,0.0
737,-95.15750919469275,51.041205644897445,-94.11979845088847,0.0
738,-63.891644983429416,54.56423163066182,-116.01420743288273,0.0
739,-29.72512609468328,54.281759027855855,-129.18436849272172,0.0
740,7.603410072113161,50.26400938503514,-133.91942415318587,0.0
741,43.92365354394332,42.86022658643128,-129.4310879994265,0.0
742,77.09608035378936,32.605086243428104,-116.2402484645315,0.0
743,105.3286405326757,20.02670141959993,-94.99211392603767,0.0
744,-107.48518877287863,40.67574181710313,-62.12380516243133,0.0
745,-86.78529876303274,46.55046673812342,-85.83888746736837,0.0
746,-58.270292661214654,49.76352778293909,-105.80696742376355,0.0
747,-27.10983082187306,49.505904725534776,-117.81838479827309,0.0
748,6.93444205114876,45.84165097942213,-122.13683602442842,0.0
749,40.05913525137203,39.08926908518697,-118.04339751939773,0.0
750,70.31296344505341,29.736406162192452,-106.0131254575783,0.0
751,96.06154899837928,18.264698846438932,-86.63445465560794,0.0
752,-98.00979296140459,37.089956182847686,-56.64726319426227,0.0
753,-79.1347162843378,42.44679435261207,-78.27173197262945,0.0
754,-53.13345506305248,45.37660126502965,-96.47951772777915,0.0
755,-24.71995536886866,45.14169530677421,-107.43206563223397,0.0
756,6.323133764350578,41.80046150782137,-111.3698238692162,0.0
757,36.52770904478122,35.643340774139574,-107.63724505180409,0.0
758,64.11449790080869,27.11497804680687,-96.66749646319873,0.0
759,87.59320546963065,16.65456938153943,-78.99716357697314,0.0
760,-89.71177297768536,33.949728758404035,-51.85120779839617,0.0
761,-72.43475830094293,38.85302616747299,-71.64483672579375,0.0
762,-48.634899836529804,41.534784527559225,-88.31105951314537,0.0
763,-22.62703411325188,41.31976467700059,-98.33630436626109,0.0
764,5.787784497184492,38.26141654147885,-101.9406703380702,0.0
765,33.435082315029774,32.62559128114913,-98.52411050146961,0.0
766,58.6862299880668,24.819284639892885,-88.48312434053206,0.0
767,80.17711328085905,15.24450734529205,-72.30885167866604,0.0
768,-1555.1958219083324,362.2332055637853,-940.1433497475746,0.0
769,-1270.118796969396,385.69207732626273,-1292.9641866114546,0.0
770,-872.276587137894,384.8250782960513,-1588.9493274946985,0.0
771,-433.5582569003995,358.24906558562,-1765.6163999153232,0.0
772,49.32267339383317,306.2098118281533,-1826.887903944198,0.0
773,522.5148318849366,233.903071105482,-1762.3802097213904,0.0
774,958.0491599940713,146.19951183031844,-1579.3935422611462,0.0
775,1332.422054440419,47.6765341734681,-1286.8935491845125,0.0
776,-1419.233196637354,330.5650714203348,-857.95141649081,0.0
777,-1159.0788313240726,351.97309597706044,-1179.9270448331213,0.0
778,-796.0179502370656,351.1818526684119,-1450.0356342354635,0.0
779,-395.6544850359591,326.9292855525989,-1611.2576130900507,0.0
780,45.01063573967002,279.4394290971677,-1667.1725611012587,0.0
781,476.8340370261821,213.45415823486746,-1608.304452808174,0.0
782,874.2919284519932,133.4181273509348,-1441.3153366073627,0.0
783,1215.9352909302556,43.50837957517433,-1174.38706581906,0.0
784,-1295.1770079646028,301.6701130114361,-782.9573214712243,0.0
785,-1057.762967007735,321.20683883156016,-1076.7888160895636,0.0
786,-726.4374653253166,320.4848514131172,-1323.2870687794377,0.0
787,-361.0700601439595,298.35212581909263,-1470.4164885259097,0.0
788,41.07622634258563,255.0135048384643,-1521.4439093158562,0.0
789,435.15366450353827,194.79599109205446,-1467.7214816642995,0.0
790,797.8694398837276,121.75588197944307,-1315.3289655090623,0.0
791,1109.6496006040582,39.705326953318945,-1071.7331104892546,0.0
792,-1181.9200167525223,275.29054085645475,-714.4914446735654,0.0
793,-965.2667181457011,293.1188386693266,-982.6288096033522,0.0
794,-662.9140216633363,292.45995975335063,-1207.5719659447727,0.0
795,-329.49624194977093,272.26266117865976,-1341.8357040230421,0.0
796,37.48431010364916,232.71380325546875,-1388.4009670144821,0.0
797,397.1015640850974,177.76201980631322,-1339.376276465153,0.0
798,728.0996070233708,111.10895221926421,-1200.3097573100831,0.0
799,1012.616110434112,36.233275738664815,-978.0152053805394,0.0
800,-1078.6065550232324,251.22698403365484,-652.0366451333143,0.0
801,-880.8912130127355,267.4969353045026,-896.7356879080504,0.0
802,-604.9676503453815,266.89558366136134,-1102.0162251661486,0.0
803,-300.69444515554477,248.4638581145764,-1224.5437375188008,0.0
804,34.2077558452665,212.37195281330946,-1267.0385982079217,0.0
805,362.390315274661,162.2236295063426,-1222.2992896296257,0.0
806,664.4552627727883,101.39677194383239,-1095.3888133420876,0.0
807,924.1017330862163,33.06608383777984,-892.5253591338641,0.0
808,-984.3198339567314,229.26590743165707,-595.0387201317044,0.0
809,-803.887909088698,244.11361728986776,-818.3473193967155,0.0
810,-552.0842401340399,243.56484248903325,-1005.683230415362,0.0
811,-274.4091592056977,226.744286279672,-1117.4999697727287,0.0
812,31.217471365793212,193.8073495944593,-1156.2801323380643,0.0
813,330.71184795866594,148.04275596921116,-1115.4517253813974,0.0
814,606.371734970645,92.53315702141026,-999.6351517308186,0.0
815,843.3210748937304,30.1756114461341,-814.5050413520812,0.0
816,-898.2938029939187,209.22890432580425,-543.0344789751306,0.0
817,-733.6309864860691,222.77896672052157,-746.8266578973094,0.0
818,-503.8340681884778,222.27819009899258,-917.790117010661,0.0
819,-250.4267934954212,206.92766099557844,-1019.8344620499915,0.0
820,28.489183350036217,176.8693535285895,-1055.225357709129,0.0
821,301.8088370073406,135.10441160534765,-1017.965213789481,0.0
822,553.3770342522835,84.4460540504142,-912.2705974011712,0.0
823,769.6178792344735,27.538368512366105,-743.3202181413186,0.0
824,-819.7517372884907,190.9350405387686,-495.55438901347975,0.0
825,-669.4861645523393,203.3003550147423,-681.528087715196,0.0
826,-459.78144537077776,202.84331572195651,-837.5433537536586,0.0
827,-228.5307868587707,188.83498713685185,-930.6655126417742,0.0
828,25.998237451855942,161.40481486726912,-962.9620648532896,0.0
829,275.42025994806414,123.29155277452082,-928.9597018906163,0.0
830,504.99267444917854,77.06259262175809,-832.5064728723727,0.0
831,702.3265537089115,25.1305551683854,-678.3282018911754,0.0
832,-748.0717834129886,174.23944466618195,-452.2225935484371,0.0
833,-610.9455814830768,185.52353690888322,-621.9345690583065,0.0
834,-419.57767812238797,185.10643645296068,-764.3076819525437,0.0
835,-208.54781789851793,172.32301505146472,-849.2871278225492,0.0
836,23.724913227619087,147.2913793078693,-878.75963522964,0.0
837,251.33719604343008,112.51079877936172,-847.7305119098514,0.0
838,460.83553334868907,70.3241146727305,-759.7112261186339,0.0
839,640.9143322441892,22.93309161779416,-619.0144759429762,0.0
840,-682.6456866370758,159.00052267261708,-412.6713304956539,0.0
841,-557.5124842298409,169.2976993986208,-567.5403566221742,0.0
842,-382.8815681524345,168.91712712638582,-697.461572482212,0.0
843,-190.3082892961463,157.25175205943935,-775.0087578715702,0.0
844,21.64994594366014,134.40935783209295,-801.9035862771594,0.0
845,229.35534182561352,102.67064664483587,-773.5882386753502,0.0
846,420.5310387762772,64.17360278727256,-693.26711750876,0.0
847,584.8602139214885,20.927383267025107,-564.8756488800582,0.0
848,-622.9505808233173,145.09647421070713,-376.58463505202633,0.0
849,-508.75986138701444,154.49318185942047,-517.9108569238695,0.0
850,-349.3998517561368,154.1458783542198,-636.470890657367,0.0
851,-173.66647123568583,143.50058043252852,-707.2368446166431,0.0
852,19.756723808349133,122.65568796338323,-731.7798290660372,0.0
853,209.29897238940617,93.69245364593098,-705.9405740958848,0.0
854,383.7570202883067,58.56181592227722,-632.6432493484275,0.0
855,533.7161338644149,19.097329576172342,-515.4791844175614,0.0
856,-568.5349035147826,132.4220942915672,-343.6894013085831,0.0
857,-464.3189384193361,140.99796554348677,-472.6705800657068,0.0
858,-318.87924855518094,140.68101129591696,-580.874237506596,0.0
859,-158.4964392856487,130.96562739315618,-645.4586441906722,0.0
860,18.030949684641225,111.9415264774508,-667.8577610087141,0.0
861,191.01641385025277,85.50827164637121,-644.2755868749065,0.0
862,350.235248743762,53.44636284791568,-577.3809183653129,0.0
863,487.0952325994722,17.42918003298928,-470.4513136534092,0.0
864,-518.8471844235294,120.8488970157382,-313.65226642219096,0.0
865,-423.73925778715324,128.67530779246317,-431.3610013808484,0.0
866,-291.0104365054331,128.38603755456393,-530.1080733968145,0.0
